 Number on x ; Number on y ;   geolon  ;  geolat    ;  cos of rot;  sin of rot
   164;     2;    35.675000;    40.980000;     1.000000;    -0.000000
   165;     2;    35.725000;    40.980000;     1.000000;    -0.000000
   166;     2;    35.775000;    40.980000;     1.000000;    -0.000000
   167;     2;    35.825000;    40.980000;     1.000000;    -0.000000
   168;     2;    35.875000;    40.980000;     1.000000;    -0.000000
   169;     2;    35.925000;    40.980000;     1.000000;    -0.000000
   170;     2;    35.975000;    40.980000;     1.000000;    -0.000000
   171;     2;    36.025000;    40.980000;     1.000000;    -0.000000
   172;     2;    36.075000;    40.980000;     1.000000;    -0.000000
   173;     2;    36.125000;    40.980000;     1.000000;    -0.000000
   174;     2;    36.175000;    40.980000;     1.000000;    -0.000000
   175;     2;    36.225000;    40.980000;     1.000000;    -0.000000
   176;     2;    36.275000;    40.980000;     1.000000;    -0.000000
   177;     2;    36.325000;    40.980000;     1.000000;    -0.000000
   178;     2;    36.375000;    40.980000;     1.000000;    -0.000000
   179;     2;    36.425000;    40.980000;     1.000000;    -0.000000
   180;     2;    36.475000;    40.980000;     1.000000;    -0.000000
   181;     2;    36.525000;    40.980000;     1.000000;    -0.000000
   182;     2;    36.575000;    40.980000;     1.000000;    -0.000000
   183;     2;    36.625000;    40.980000;     1.000000;    -0.000000
   184;     2;    36.675000;    40.980000;     1.000000;    -0.000000
   185;     2;    36.725000;    40.980000;     1.000000;    -0.000000
   186;     2;    36.775000;    40.980000;     1.000000;    -0.000000
   187;     2;    36.825000;    40.980000;     1.000000;    -0.000000
   188;     2;    36.875000;    40.980000;     1.000000;    -0.000000
   189;     2;    36.925000;    40.980000;     1.000000;    -0.000000
   190;     2;    36.975000;    40.980000;     1.000000;    -0.000000
   191;     2;    37.025000;    40.980000;     1.000000;    -0.000000
   192;     2;    37.075000;    40.980000;     1.000000;    -0.000000
   193;     2;    37.125000;    40.980000;     1.000000;    -0.000000
   194;     2;    37.175000;    40.980000;     1.000000;    -0.000000
   195;     2;    37.225000;    40.980000;     1.000000;    -0.000000
   196;     2;    37.275000;    40.980000;     1.000000;    -0.000000
   197;     2;    37.325000;    40.980000;     1.000000;    -0.000000
   198;     2;    37.375000;    40.980000;     1.000000;    -0.000000
   199;     2;    37.425000;    40.980000;     1.000000;    -0.000000
   200;     2;    37.475000;    40.980000;     1.000000;    -0.000000
   201;     2;    37.525000;    40.980000;     1.000000;    -0.000000
   202;     2;    37.575000;    40.980000;     1.000000;    -0.000000
   203;     2;    37.625000;    40.980000;     1.000000;    -0.000000
   204;     2;    37.675000;    40.980000;     1.000000;    -0.000000
   205;     2;    37.725000;    40.980000;     1.000000;    -0.000000
   206;     2;    37.775000;    40.980000;     1.000000;    -0.000000
   207;     2;    37.825000;    40.980000;     1.000000;    -0.000000
   208;     2;    37.875000;    40.980000;     1.000000;    -0.000000
   209;     2;    37.925000;    40.980000;     1.000000;    -0.000000
   210;     2;    37.975000;    40.980000;     1.000000;    -0.000000
   211;     2;    38.025000;    40.980000;     1.000000;    -0.000000
   212;     2;    38.075000;    40.980000;     1.000000;    -0.000000
   213;     2;    38.125000;    40.980000;     1.000000;    -0.000000
   214;     2;    38.175000;    40.980000;     1.000000;    -0.000000
   215;     2;    38.225000;    40.980000;     1.000000;    -0.000000
   216;     2;    38.275000;    40.980000;     1.000000;    -0.000000
   217;     2;    38.325000;    40.980000;     1.000000;    -0.000000
   218;     2;    38.375000;    40.980000;     1.000000;    -0.000000
   219;     2;    38.425000;    40.980000;     1.000000;    -0.000000
   220;     2;    38.475000;    40.980000;     1.000000;    -0.000000
   221;     2;    38.525000;    40.980000;     1.000000;    -0.000000
   222;     2;    38.575000;    40.980000;     1.000000;    -0.000000
   223;     2;    38.625000;    40.980000;     1.000000;    -0.000000
   224;     2;    38.675000;    40.980000;     1.000000;    -0.000000
   225;     2;    38.725000;    40.980000;     1.000000;    -0.000000
   226;     2;    38.775000;    40.980000;     1.000000;    -0.000000
   227;     2;    38.825000;    40.980000;     1.000000;    -0.000000
   228;     2;    38.875000;    40.980000;     1.000000;    -0.000000
   229;     2;    38.925000;    40.980000;     1.000000;    -0.000000
   230;     2;    38.975000;    40.980000;     1.000000;    -0.000000
   231;     2;    39.025000;    40.980000;     1.000000;    -0.000000
   232;     2;    39.075000;    40.980000;     1.000000;    -0.000000
   233;     2;    39.125000;    40.980000;     1.000000;    -0.000000
   234;     2;    39.175000;    40.980000;     1.000000;    -0.000000
   235;     2;    39.225000;    40.980000;     1.000000;    -0.000000
   236;     2;    39.275000;    40.980000;     1.000000;    -0.000000
   237;     2;    39.325000;    40.980000;     1.000000;    -0.000000
   238;     2;    39.375000;    40.980000;     1.000000;    -0.000000
   239;     2;    39.425000;    40.980000;     1.000000;    -0.000000
   240;     2;    39.475000;    40.980000;     1.000000;    -0.000000
   241;     2;    39.525000;    40.980000;     1.000000;    -0.000000
   242;     2;    39.575000;    40.980000;     1.000000;    -0.000000
   243;     2;    39.625000;    40.980000;     1.000000;    -0.000000
   244;     2;    39.675000;    40.980000;     1.000000;    -0.000000
   245;     2;    39.725000;    40.980000;     1.000000;    -0.000000
   246;     2;    39.775000;    40.980000;     1.000000;    -0.000000
   247;     2;    39.825000;    40.980000;     1.000000;    -0.000000
   248;     2;    39.875000;    40.980000;     1.000000;    -0.000000
   249;     2;    39.925000;    40.980000;     1.000000;    -0.000000
   250;     2;    39.975000;    40.980000;     1.000000;    -0.000000
   251;     2;    40.025000;    40.980000;     1.000000;    -0.000000
   252;     2;    40.075000;    40.980000;     1.000000;    -0.000000
   253;     2;    40.125000;    40.980000;     1.000000;    -0.000000
   254;     2;    40.175000;    40.980000;     1.000000;    -0.000000
   255;     2;    40.225000;    40.980000;     1.000000;    -0.000000
   256;     2;    40.275000;    40.980000;     1.000000;    -0.000000
   257;     2;    40.325000;    40.980000;     1.000000;    -0.000000
   258;     2;    40.375000;    40.980000;     1.000000;    -0.000000
   259;     2;    40.425000;    40.980000;     1.000000;    -0.000000
   260;     2;    40.475000;    40.980000;     1.000000;    -0.000000
   261;     2;    40.525000;    40.980000;     1.000000;    -0.000000
   262;     2;    40.575000;    40.980000;     1.000000;    -0.000000
   263;     2;    40.625000;    40.980000;     1.000000;    -0.000000
   264;     2;    40.675000;    40.980000;     1.000000;    -0.000000
   265;     2;    40.725000;    40.980000;     1.000000;    -0.000000
   266;     2;    40.775000;    40.980000;     1.000000;    -0.000000
   267;     2;    40.825000;    40.980000;     1.000000;    -0.000000
   268;     2;    40.875000;    40.980000;     1.000000;    -0.000000
   269;     2;    40.925000;    40.980000;     1.000000;    -0.000000
   270;     2;    40.975000;    40.980000;     1.000000;    -0.000000
   271;     2;    41.025000;    40.980000;     1.000000;    -0.000000
   272;     2;    41.075000;    40.980000;     1.000000;    -0.000000
   273;     2;    41.125000;    40.980000;     1.000000;    -0.000000
   274;     2;    41.175000;    40.980000;     1.000000;    -0.000000
   275;     2;    41.225000;    40.980000;     1.000000;    -0.000000
   276;     2;    41.275000;    40.980000;     1.000000;    -0.000000
   277;     2;    41.325000;    40.980000;     1.000000;    -0.000000
   278;     2;    41.375000;    40.980000;     1.000000;    -0.000000
   279;     2;    41.425000;    40.980000;     1.000000;    -0.000000
   280;     2;    41.475000;    40.980000;     1.000000;    -0.000000
   281;     2;    41.525000;    40.980000;     1.000000;    -0.000000
   282;     2;    41.575000;    40.980000;     1.000000;    -0.000000
   283;     2;    41.625000;    40.980000;     1.000000;    -0.000000
   284;     2;    41.675000;    40.980000;     1.000000;    -0.000000
   285;     2;    41.725000;    40.980000;     1.000000;    -0.000000
     1;     3;    27.525000;    41.020000;     1.000000;    -0.000000
     2;     3;    27.575000;    41.020000;     1.000000;    -0.000000
     3;     3;    27.625000;    41.020000;     1.000000;    -0.000000
     4;     3;    27.675000;    41.020000;     1.000000;    -0.000000
     5;     3;    27.725000;    41.020000;     1.000000;    -0.000000
     6;     3;    27.775000;    41.020000;     1.000000;    -0.000000
     7;     3;    27.825000;    41.020000;     1.000000;    -0.000000
     8;     3;    27.875000;    41.020000;     1.000000;    -0.000000
     9;     3;    27.925000;    41.020000;     1.000000;    -0.000000
    10;     3;    27.975000;    41.020000;     1.000000;    -0.000000
    11;     3;    28.025000;    41.020000;     1.000000;    -0.000000
    12;     3;    28.075000;    41.020000;     1.000000;    -0.000000
    13;     3;    28.125000;    41.020000;     1.000000;    -0.000000
    14;     3;    28.175000;    41.020000;     1.000000;    -0.000000
    15;     3;    28.225000;    41.020000;     1.000000;    -0.000000
    16;     3;    28.275000;    41.020000;     1.000000;    -0.000000
    17;     3;    28.325000;    41.020000;     1.000000;    -0.000000
    18;     3;    28.375000;    41.020000;     1.000000;    -0.000000
    19;     3;    28.425000;    41.020000;     1.000000;    -0.000000
    20;     3;    28.475000;    41.020000;     1.000000;    -0.000000
    21;     3;    28.525000;    41.020000;     1.000000;    -0.000000
    22;     3;    28.575000;    41.020000;     1.000000;    -0.000000
    23;     3;    28.625000;    41.020000;     1.000000;    -0.000000
    24;     3;    28.675000;    41.020000;     1.000000;    -0.000000
    25;     3;    28.725000;    41.020000;     1.000000;    -0.000000
    26;     3;    28.775000;    41.020000;     1.000000;    -0.000000
    27;     3;    28.825000;    41.020000;     1.000000;    -0.000000
    28;     3;    28.875000;    41.020000;     1.000000;    -0.000000
    29;     3;    28.925000;    41.020000;     1.000000;    -0.000000
    30;     3;    28.975000;    41.020000;     1.000000;    -0.000000
    31;     3;    29.025000;    41.020000;     1.000000;    -0.000000
    32;     3;    29.075000;    41.020000;     1.000000;    -0.000000
    33;     3;    29.125000;    41.020000;     1.000000;    -0.000000
    34;     3;    29.175000;    41.020000;     1.000000;    -0.000000
    35;     3;    29.225000;    41.020000;     1.000000;    -0.000000
    36;     3;    29.275000;    41.020000;     1.000000;    -0.000000
    37;     3;    29.325000;    41.020000;     1.000000;    -0.000000
    38;     3;    29.375000;    41.020000;     1.000000;    -0.000000
    39;     3;    29.425000;    41.020000;     1.000000;    -0.000000
    40;     3;    29.475000;    41.020000;     1.000000;    -0.000000
    41;     3;    29.525000;    41.020000;     1.000000;    -0.000000
    42;     3;    29.575000;    41.020000;     1.000000;    -0.000000
    43;     3;    29.625000;    41.020000;     1.000000;    -0.000000
    44;     3;    29.675000;    41.020000;     1.000000;    -0.000000
    45;     3;    29.725000;    41.020000;     1.000000;    -0.000000
    46;     3;    29.775000;    41.020000;     1.000000;    -0.000000
    47;     3;    29.825000;    41.020000;     1.000000;    -0.000000
    48;     3;    29.875000;    41.020000;     1.000000;    -0.000000
    49;     3;    29.925000;    41.020000;     1.000000;    -0.000000
    50;     3;    29.975000;    41.020000;     1.000000;    -0.000000
    51;     3;    30.025000;    41.020000;     1.000000;    -0.000000
    52;     3;    30.075000;    41.020000;     1.000000;    -0.000000
    53;     3;    30.125000;    41.020000;     1.000000;    -0.000000
    54;     3;    30.175000;    41.020000;     1.000000;    -0.000000
    55;     3;    30.225000;    41.020000;     1.000000;    -0.000000
    56;     3;    30.275000;    41.020000;     1.000000;    -0.000000
    57;     3;    30.325000;    41.020000;     1.000000;    -0.000000
    58;     3;    30.375000;    41.020000;     1.000000;    -0.000000
    59;     3;    30.425000;    41.020000;     1.000000;    -0.000000
    60;     3;    30.475000;    41.020000;     1.000000;    -0.000000
    61;     3;    30.525000;    41.020000;     1.000000;    -0.000000
    62;     3;    30.575000;    41.020000;     1.000000;    -0.000000
    63;     3;    30.625000;    41.020000;     1.000000;    -0.000000
    64;     3;    30.675000;    41.020000;     1.000000;    -0.000000
    65;     3;    30.725000;    41.020000;     1.000000;    -0.000000
    66;     3;    30.775000;    41.020000;     1.000000;    -0.000000
    67;     3;    30.825000;    41.020000;     1.000000;    -0.000000
    68;     3;    30.875000;    41.020000;     1.000000;    -0.000000
    69;     3;    30.925000;    41.020000;     1.000000;    -0.000000
    70;     3;    30.975000;    41.020000;     1.000000;    -0.000000
    71;     3;    31.025000;    41.020000;     1.000000;    -0.000000
    72;     3;    31.075000;    41.020000;     1.000000;    -0.000000
